Customer,State,Customer Lifetime Value,Response,Coverage,Coverage Index,Education,Education Index,Effective To Date,Employment Status,Employment Status Index,Gender,Income,Location,Location Index,Marital Status,Marital Status Index,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Type Index,Policy,Policy Index,Renew Offer Type,Sales Channel,Sales Channel Index,Total Claim Amount,Vehicle Class,Vehicle Class Index,Vehicle Size,Vehicle Size Index
PX71218,Arizona,12779.95,No,Basic,0,Bachelor,2,14-01-2024,Unemployed,0,M,0,Suburban,1,Married,1,122.32,9,63,0,2,Personal Auto,0,Personal L3,2,4,Branch,1,1376.46,Four-Door Car,1,Large,2
PX72779,Arizona,14903.50,No,Basic,0,Master,3,20-01-2024,Employed,1,M,78497.47,Suburban,1,Married,1,123.71,26,20,0,2,Personal Auto,0,Personal L3,2,1,Call Center,3,755.76,Four-Door Car,1,Small,0
PX86841,Arizona,12237.35,Yes,Extended,1,College,1,01-09-2024,Employed,1,F,136249.19,Suburban,1,Married,1,154.29,35,26,3,8,Special Auto,2,Special L2,7,2,Agent,2,738.59,Four-Door Car,1,Medsize,1
PX90263,Oregon,9610.61,No,Basic,0,High School or Below,0,19-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,134.83,3,30,0,5,Personal Auto,0,Personal L3,2,1,Branch,1,972.78,Four-Door Car,1,Medsize,1
PX99904,California,9287.54,No,Extended,1,Bachelor,2,02-06-2024,Unemployed,0,F,0,Suburban,1,Single,0,251.59,20,4,0,1,Corporate Auto,1,Corporate L1,3,2,Branch,1,1810.45,Sports Car,2,Small,0
PY10605,Arizona,8694.02,No,Basic,0,Bachelor,2,23-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,132.05,0,116,0,3,Personal Auto,0,Personal L2,1,1,Agent,2,630.50,Two-Door Car,0,Medsize,1
PY17715,California,6431.06,No,Extended,1,Master,3,27-02-2024,Employed,1,F,110413.26,Rural,0,Single,0,161.24,34,59,0,1,Corporate Auto,1,Corporate L3,5,1,Agent,2,137.50,Two-Door Car,0,Medsize,1
PY20159,Nevada,8984.33,No,Extended,1,College,1,27-01-2024,Employed,1,M,84865.06,Rural,0,Single,0,232.13,20,112,0,1,Corporate Auto,1,Corporate L1,3,3,Web,0,392.52,Sports Car,2,Small,0
PY42157,Washington,4639.18,No,Basic,0,High School or Below,0,27-01-2024,Employed,1,F,116354.12,Suburban,1,Married,1,113.98,42,130,0,1,Personal Auto,0,Personal L2,1,4,Agent,2,549.44,Four-Door Car,1,Large,2
PY48656,Arizona,11745.97,No,Extended,1,Master,3,31-01-2024,Employed,1,F,70956.72,Rural,0,Married,1,145.95,5,35,1,5,Corporate Auto,1,Corporate L2,4,1,Agent,2,74.64,Four-Door Car,1,Medsize,1
PY50779,Arizona,13248.49,No,Extended,1,High School or Below,0,27-01-2024,Employed,1,M,160275.34,Rural,0,Divorced,2,165.41,45,124,0,3,Personal Auto,0,Personal L1,0,1,Call Center,3,252.73,Four-Door Car,1,Medsize,1
PY51000,California,24176.46,No,Premium,2,Bachelor,2,23-02-2024,Employed,1,M,64079,Urban,2,Married,1,204.33,36,41,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,847.37,Four-Door Car,1,Medsize,1
PY51963,California,62812.74,Yes,Basic,0,Bachelor,2,01-11-2024,Employed,1,F,62281.73,Suburban,1,Divorced,2,198.77,24,128,0,2,Corporate Auto,1,Corporate L1,3,1,Web,0,954.76,SUV,4,Medsize,1
PY57181,Oregon,17670.01,No,Extended,1,College,1,20-02-2024,Unemployed,0,M,0,Suburban,1,Married,1,161.24,12,112,1,2,Personal Auto,0,Personal L3,2,2,Call Center,3,774.62,Four-Door Car,1,Medsize,1
PY64219,California,24439.79,Yes,Extended,1,Master,3,31-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,234.91,8,82,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,1688.85,SUV,4,Small,0
PY70169,Oregon,42491.16,No,Basic,0,High School or Below,0,24-02-2024,Employed,1,M,174535.35,Rural,0,Divorced,2,212.67,23,16,0,2,Personal Auto,0,Personal L3,2,4,Agent,2,528.14,SUV,4,Medsize,1
PY79113,California,4883.88,No,Basic,0,Master,3,24-01-2024,Employed,1,M,78733.77,Urban,2,Married,1,123.71,20,66,1,1,Corporate Auto,1,Corporate L3,5,4,Call Center,3,388.09,Four-Door Car,1,Small,0
PY79729,Oregon,5229.17,No,Basic,0,High School or Below,0,01-03-2024,Employed,1,F,176973.41,Suburban,1,Divorced,2,132.05,1,103,4,1,Corporate Auto,1,Corporate L3,5,4,Agent,2,808.34,Four-Door Car,1,Small,0
PY80449,Arizona,9703.34,No,Extended,1,High School or Below,0,29-01-2024,Employed,1,M,100585.96,Suburban,1,Married,1,247.42,41,1,1,1,Personal Auto,0,Personal L3,2,1,Branch,1,1308.43,Sports Car,2,Medsize,1
PY80506,Oregon,8941.26,No,Basic,0,High School or Below,0,15-01-2024,Employed,1,M,147787.58,Urban,2,Married,1,223.79,11,76,3,1,Personal Auto,0,Personal L2,1,4,Agent,2,720.20,Sports Car,2,Medsize,1
PY98041,Oregon,10146.00,No,Basic,0,Bachelor,2,20-01-2024,Employed,1,M,50976.86,Suburban,1,Single,0,133.44,39,69,0,5,Personal Auto,0,Personal L3,2,2,Web,0,639.51,Four-Door Car,1,Medsize,1
PY98628,Arizona,10450.13,Yes,Extended,1,High School or Below,0,01-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,148.73,28,72,1,7,Personal Auto,0,Personal L2,1,1,Agent,2,764.56,Two-Door Car,0,Medsize,1
PY98958,Oregon,22586.72,Yes,Basic,0,Bachelor,2,02-10-2024,Employed,1,M,83369.42,Suburban,1,Single,0,194.6,23,82,0,2,Special Auto,2,Special L1,6,1,Call Center,3,936.75,SUV,4,Medsize,1
PZ10136,Oregon,4626.73,No,Basic,0,Master,3,17-01-2024,Employed,1,M,96903.85,Rural,0,Single,0,118.15,11,108,1,1,Personal Auto,0,Personal L3,2,1,Agent,2,257.25,Four-Door Car,1,Medsize,1
PZ31902,Arizona,10879.21,No,Basic,0,Bachelor,2,22-02-2024,Employed,1,F,129996.97,Urban,2,Married,1,139,19,30,2,8,Personal Auto,0,Personal L3,2,4,Web,0,377.79,Two-Door Car,0,Medsize,1
PZ47477,Arizona,16825.28,No,Extended,1,High School or Below,0,30-01-2024,Employed,1,M,78491.91,Suburban,1,Married,1,143.17,15,55,0,2,Personal Auto,0,Personal L2,1,2,Call Center,3,781.31,Two-Door Car,0,Medsize,1
PZ47901,Arizona,10328.52,Yes,Basic,0,Bachelor,2,02-08-2024,Unemployed,0,F,0,Suburban,1,Married,1,137.61,24,61,0,5,Corporate Auto,1,Corporate L3,5,1,Call Center,3,657.53,Four-Door Car,1,Medsize,1
PZ53130,California,15888.83,No,Basic,0,College,1,14-01-2024,Medical Leave,2,F,30719,Urban,2,Married,1,139,5,73,0,2,Personal Auto,0,Personal L2,1,3,Branch,1,555.54,Two-Door Car,0,Large,2
PZ67684,Arizona,27235.53,No,Basic,0,College,1,02-05-2024,Employed,1,F,166545.63,Suburban,1,Single,0,339.16,8,28,0,3,Personal Auto,0,Personal L2,1,1,Agent,2,1630.30,Luxury SUV,5,Small,0
PZ75671,Oregon,13555.25,No,Extended,1,College,1,28-01-2024,Unemployed,0,F,0,Suburban,1,Married,1,182.09,42,78,0,3,Personal Auto,0,Personal L1,0,1,Web,0,873.70,Four-Door Car,1,Medsize,1
PZ80067,Oregon,9075.49,No,Premium,2,High School or Below,0,25-02-2024,Unemployed,0,M,0,Suburban,1,Divorced,2,262.71,20,117,0,1,Personal Auto,0,Personal L2,1,3,Branch,1,1261.01,SUV,4,Small,0
PZ81131,California,7827.45,No,Basic,0,Bachelor,2,17-01-2024,Employed,1,F,68910.64,Suburban,1,Married,1,198.77,18,24,1,1,Personal Auto,0,Personal L3,2,2,Agent,2,1088.54,SUV,4,Medsize,1
PZ89632,Oregon,8885.57,No,Extended,1,High School or Below,0,25-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,251.59,30,92,0,1,Personal Auto,0,Personal L3,2,3,Agent,2,1810.45,SUV,4,Medsize,1
PZ94551,Oregon,9366.71,No,Extended,1,Bachelor,2,02-10-2024,Employed,1,F,106301.64,Suburban,1,Married,1,234.91,16,11,0,1,Special Auto,2,Special L2,7,1,Branch,1,1463.84,SUV,4,Large,2
PZ94965,California,10758.38,No,Basic,0,High School or Below,0,02-04-2024,Employed,1,F,150035.21,Rural,0,Married,1,133.44,14,7,0,6,Personal Auto,0,Personal L3,2,1,Agent,2,268.21,Four-Door Car,1,Large,2
PZ95949,Arizona,6620.38,Yes,Extended,1,Doctor,4,02-01-2024,Employed,1,M,58692.75,Suburban,1,Married,1,172.36,32,128,4,1,Personal Auto,0,Personal L3,2,1,Branch,1,828.66,Two-Door Car,0,Medsize,1
PZ98142,Arizona,25322.92,No,Extended,1,College,1,26-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,247.42,18,45,0,2,Personal Auto,0,Personal L2,1,3,Branch,1,1783.43,SUV,4,Medsize,1
QA17596,California,7324.87,No,Extended,1,Bachelor,2,01-03-2024,Employed,1,F,112717.88,Suburban,1,Married,1,183.48,23,101,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,882.71,Two-Door Car,0,Small,0
QA22158,Arizona,13364.95,No,Extended,1,College,1,23-02-2024,Employed,1,F,121167.69,Suburban,1,Divorced,2,166.8,46,123,0,6,Corporate Auto,1,Corporate L3,5,1,Call Center,3,848.40,Four-Door Car,1,Small,0
QA32784,Oregon,9350.93,No,Extended,1,Bachelor,2,26-02-2024,Disabled,4,M,40339.19,Suburban,1,Married,1,240.47,42,78,0,1,Personal Auto,0,Personal L3,2,3,Call Center,3,1152.92,Sports Car,2,Medsize,1
QA41472,Oregon,25061.57,No,Basic,0,Bachelor,2,14-01-2024,Employed,1,M,64729.52,Urban,2,Married,1,212.67,36,39,0,2,Personal Auto,0,Personal L3,2,3,Branch,1,731.22,SUV,4,Medsize,1
QA41558,Oregon,10169.62,No,Basic,0,Master,3,01-06-2024,Employed,1,F,137990.86,Urban,2,Married,1,125.1,39,36,0,6,Personal Auto,0,Personal L1,0,2,Branch,1,323.73,Two-Door Car,0,Medsize,1
QA45054,Arizona,16761.50,No,Basic,0,High School or Below,0,18-01-2024,Employed,1,F,114295.53,Urban,2,Married,1,209.89,11,127,0,5,Personal Auto,0,Personal L2,1,3,Agent,2,773.31,SUV,4,Small,0
QA49556,Washington,9758.23,No,Basic,0,Master,3,31-01-2024,Employed,1,M,43911.49,Suburban,1,Single,0,123.71,23,46,0,3,Personal Auto,0,Personal L2,1,4,Web,0,594.48,Four-Door Car,1,Medsize,1
QA50777,Oregon,16935.54,No,Premium,2,Bachelor,2,17-01-2024,Medical Leave,2,F,44425.79,Suburban,1,Married,1,219.62,5,42,0,7,Personal Auto,0,Personal L2,1,1,Branch,1,1328.42,Four-Door Car,1,Medsize,1
QA66968,California,12677.75,No,Extended,1,Bachelor,2,31-01-2024,Employed,1,F,87968.93,Urban,2,Married,1,161.24,4,84,2,3,Personal Auto,0,Personal L3,2,1,Agent,2,609.75,Four-Door Car,1,Medsize,1
QA68548,California,19956.27,No,Basic,0,High School or Below,0,02-08-2024,Unemployed,0,F,0,Suburban,1,Single,0,113.98,47,96,0,2,Personal Auto,0,Personal L3,2,2,Agent,2,549.44,Two-Door Car,0,Medsize,1
QA69109,Arizona,10233.89,No,Basic,0,Master,3,16-02-2024,Employed,1,F,130356.98,Urban,2,Married,1,125.1,3,4,0,3,Personal Auto,0,Personal L3,2,2,Call Center,3,568.08,Four-Door Car,1,Medsize,1
QA71190,California,15169.47,No,Premium,2,Bachelor,2,18-02-2024,Employed,1,F,59120.87,Suburban,1,Married,1,191.82,31,68,0,8,Personal Auto,0,Personal L1,0,1,Web,0,1127.92,Four-Door Car,1,Small,0
QA72881,Oregon,16248.36,Yes,Basic,0,College,1,02-07-2024,Employed,1,M,117213.14,Urban,2,Married,1,204.33,31,61,0,4,Personal Auto,0,Personal L3,2,2,Agent,2,750.95,Sports Car,2,Medsize,1
QA78691,Nevada,30752.26,No,Basic,0,Bachelor,2,13-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,127.88,7,5,1,2,Personal Auto,0,Personal L2,1,2,Call Center,3,907.43,Four-Door Car,1,Large,2
QA85890,Arizona,10976.25,No,Extended,1,High School or Below,0,14-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,155.68,3,63,0,4,Corporate Auto,1,Corporate L2,4,3,Agent,2,1014.27,Four-Door Car,1,Medsize,1
QA87025,Oregon,10640.59,No,Basic,0,Bachelor,2,31-01-2024,Employed,1,F,53303.72,Urban,2,Married,1,134.83,22,47,1,4,Personal Auto,0,Personal L3,2,1,Call Center,3,361.93,Four-Door Car,1,Medsize,1
QA93530,Nevada,10803.93,No,Basic,0,College,1,02-10-2024,Employed,1,F,152918.07,Rural,0,Divorced,2,134.83,28,32,0,3,Personal Auto,0,Personal L1,0,3,Agent,2,115.81,Four-Door Car,1,Medsize,1
QB14087,California,9137.21,No,Basic,0,College,1,19-01-2024,Employed,1,F,84318.79,Suburban,1,Married,1,113.98,12,81,0,4,Personal Auto,0,Personal L1,0,1,Agent,2,671.65,Four-Door Car,1,Medsize,1
QB14114,Oregon,9898.65,No,Extended,1,High School or Below,0,13-01-2024,Employed,1,F,153592.22,Urban,2,Single,0,247.42,1,101,0,1,Personal Auto,0,Personal L3,2,1,Call Center,3,806.63,Sports Car,2,Medsize,1
QB15345,California,5219.66,No,Basic,0,High School or Below,0,02-08-2024,Unemployed,0,F,0,Suburban,1,Single,0,139,11,18,0,1,Personal Auto,0,Personal L3,2,4,Web,0,999.80,Four-Door Car,1,Medsize,1
QB15706,Washington,32441.97,No,Premium,2,College,1,15-02-2024,Unemployed,0,F,0,Suburban,1,Married,1,296.07,4,14,0,2,Special Auto,2,Special L3,8,3,Agent,2,1423.14,SUV,4,Small,0
QB24570,Oregon,16947.07,Yes,Extended,1,Master,3,23-02-2024,Unemployed,0,F,0,Suburban,1,Single,0,229.35,20,63,0,9,Corporate Auto,1,Corporate L3,5,1,Branch,1,1220.70,Sports Car,2,Medsize,1
QB26845,Oregon,21726.35,No,Basic,0,Bachelor,2,13-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,215.45,28,62,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,2183.54,SUV,4,Medsize,1
QB47024,Washington,11068.97,No,Extended,1,Bachelor,2,17-02-2024,Employed,1,F,101326.83,Suburban,1,Divorced,2,145.95,7,51,5,8,Personal Auto,0,Personal L3,2,1,Call Center,3,777.84,Four-Door Car,1,Medsize,1
QB58745,California,5230.82,No,Basic,0,High School or Below,0,23-01-2024,Employed,1,M,65539.89,Urban,2,Married,1,132.05,7,3,0,1,Personal Auto,0,Personal L2,1,4,Web,0,455.03,Two-Door Car,0,Large,2
QB70027,California,13291.65,No,Extended,1,Bachelor,2,24-02-2024,Employed,1,F,77778.84,Rural,0,Married,1,166.8,20,61,0,5,Personal Auto,0,Personal L2,1,4,Branch,1,119.19,Four-Door Car,1,Medsize,1
QB82117,Oregon,16980.42,Yes,Basic,0,High School or Below,0,24-01-2024,Unemployed,0,M,0,Suburban,1,Married,1,223.79,12,11,0,3,Personal Auto,0,Personal L2,1,2,Web,0,1071.86,Sports Car,2,Medsize,1
QB86817,Oregon,13973.95,No,Extended,1,High School or Below,0,15-01-2024,Employed,1,F,184337.63,Urban,2,Divorced,2,175.14,28,92,0,8,Personal Auto,0,Personal L1,0,2,Agent,2,708.23,Four-Door Car,1,Medsize,1
QC27179,Oregon,9873.06,No,Basic,0,Bachelor,2,02-05-2024,Employed,1,M,72181.31,Urban,2,Single,0,127.88,24,7,0,8,Personal Auto,0,Personal L2,1,1,Agent,2,384.10,Two-Door Car,0,Medsize,1
QC28119,Oregon,14414.43,No,Basic,0,High School or Below,0,15-02-2024,Employed,1,M,168965.62,Urban,2,Married,1,118.15,16,28,0,2,Personal Auto,0,Personal L3,2,2,Branch,1,381.36,Four-Door Car,1,Medsize,1
QC30094,Oregon,12955.26,No,Extended,1,High School or Below,0,02-05-2024,Medical Leave,2,F,29875.27,Suburban,1,Married,1,172.36,12,16,1,4,Corporate Auto,1,Corporate L2,4,1,Call Center,3,1072.51,Four-Door Car,1,Small,0
QC30857,Nevada,5500.31,No,Basic,0,College,1,28-02-2024,Employed,1,F,85883.93,Urban,2,Married,1,137.61,45,36,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,360.16,Two-Door Car,0,Medsize,1
QC34927,California,6226.05,No,Extended,1,High School or Below,0,13-01-2024,Employed,1,M,139127.88,Suburban,1,Married,1,155.68,32,81,0,1,Personal Auto,0,Personal L3,2,4,Branch,1,747.60,Two-Door Car,0,Medsize,1
QC35222,California,5035.54,No,Basic,0,Bachelor,2,01-01-2024,Employed,1,F,90576.57,Urban,2,Married,1,129.27,4,107,3,1,Corporate Auto,1,Corporate L2,4,3,Web,0,529.45,Four-Door Car,1,Medsize,1
QC47433,Oregon,4793.40,No,Basic,0,College,1,21-01-2024,Medical Leave,2,M,23379.8,Suburban,1,Married,1,132.05,5,55,0,1,Personal Auto,0,Personal L2,1,2,Branch,1,630.50,Four-Door Car,1,Small,0
QC50643,California,10205.71,No,Extended,1,Bachelor,2,25-01-2024,Employed,1,F,98930.47,Urban,2,Married,1,255.76,46,39,0,1,Personal Auto,0,Personal L3,2,1,Branch,1,1032.31,SUV,4,Medsize,1
QC55306,Washington,58476.80,No,Extended,1,High School or Below,0,15-01-2024,Employed,1,M,156069.2,Urban,2,Married,1,182.09,0,72,0,2,Personal Auto,0,Personal L2,1,2,Agent,2,645.74,Four-Door Car,1,Medsize,1
QC87108,Oregon,16455.53,No,Basic,0,College,1,19-01-2024,Employed,1,F,93196.72,Suburban,1,Single,0,139,7,69,0,2,Personal Auto,0,Personal L3,2,3,Web,0,666.53,Four-Door Car,1,Large,2
QC89139,Oregon,8498.18,No,Basic,0,High School or Below,0,01-11-2024,Employed,1,F,168948.94,Suburban,1,Married,1,209.89,7,116,0,1,Corporate Auto,1,Corporate L3,5,1,Call Center,3,1008.81,SUV,4,Medsize,1
QC93181,California,47784.74,Yes,Extended,1,College,1,02-01-2024,Retired,3,F,25638.55,Suburban,1,Single,0,182.09,1,89,0,2,Corporate Auto,1,Corporate L1,3,1,Branch,1,873.70,Four-Door Car,1,Small,0
QC95625,California,22813.24,Yes,Premium,2,High School or Below,0,27-02-2024,Employed,1,M,107802.84,Suburban,1,Single,0,193.21,8,38,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,927.74,Four-Door Car,1,Medsize,1
QD17769,Oregon,4788.90,No,Basic,0,High School or Below,0,02-12-2024,Employed,1,M,142126.11,Rural,0,Married,1,119.54,18,15,0,1,Corporate Auto,1,Corporate L3,5,3,Agent,2,241.17,Two-Door Car,0,Medsize,1
QD26729,California,4735.63,No,Basic,0,College,1,20-01-2024,Employed,1,M,81071.75,Urban,2,Married,1,119.54,42,26,3,1,Personal Auto,0,Personal L1,0,4,Branch,1,461.74,Four-Door Car,1,Medsize,1
QD28391,Washington,13934.60,No,Basic,0,College,1,31-01-2024,Employed,1,M,158193.12,Rural,0,Married,1,116.76,26,85,0,2,Personal Auto,0,Personal L2,1,2,Branch,1,143.75,Four-Door Car,1,Medsize,1
QD31377,California,16129.77,No,Basic,0,Bachelor,2,01-08-2024,Employed,1,M,64965.82,Suburban,1,Married,1,202.94,28,43,1,8,Corporate Auto,1,Corporate L3,5,1,Branch,1,1166.18,SUV,4,Medsize,1
QD34785,Arizona,10654.86,Yes,Extended,1,Bachelor,2,19-01-2024,Unemployed,0,F,0,Suburban,1,Married,1,143.17,11,59,0,3,Personal Auto,0,Personal L1,0,2,Agent,2,684.55,Four-Door Car,1,Small,0
QD36118,Oregon,9708.05,No,Basic,0,College,1,22-01-2024,Unemployed,0,F,0,Suburban,1,Married,1,129.27,41,93,0,9,Personal Auto,0,Personal L2,1,1,Call Center,3,621.50,Four-Door Car,1,Medsize,1
QD36906,Nevada,16369.96,No,Basic,0,Master,3,01-03-2024,Employed,1,F,62470.77,Rural,0,Married,1,137.61,41,3,1,2,Personal Auto,0,Personal L3,2,1,Agent,2,323.19,Four-Door Car,1,Medsize,1
QD38160,Oregon,8391.29,No,Extended,1,College,1,24-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,252.98,11,19,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,1823.96,SUV,4,Medsize,1
QD46343,Arizona,7354.70,Yes,Extended,1,High School or Below,0,01-05-2024,Employed,1,F,125118.07,Suburban,1,Married,1,182.09,0,54,0,1,Personal Auto,0,Personal L3,2,3,Agent,2,1047.27,Four-Door Car,1,Small,0
QD69852,Oregon,5464.81,No,Extended,1,Bachelor,2,23-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,165.41,39,109,0,1,Personal Auto,0,Personal L1,0,3,Agent,2,1188.95,Four-Door Car,1,Medsize,1
QD73891,Oregon,9872.49,No,Basic,0,High School or Below,0,13-01-2024,Employed,1,M,169292.27,Suburban,1,Married,1,123.71,19,119,1,5,Personal Auto,0,Personal L1,0,4,Web,0,594.48,Four-Door Car,1,Small,0
QD85803,California,14752.67,No,Extended,1,Bachelor,2,02-10-2024,Employed,1,F,56996.95,Urban,2,Married,1,186.26,1,68,0,9,Personal Auto,0,Personal L2,1,2,Call Center,3,571.47,Four-Door Car,1,Medsize,1
QD86074,Oregon,16955.44,Yes,Premium,2,High School or Below,0,21-01-2024,Employed,1,F,64433.45,Suburban,1,Married,1,212.67,27,59,0,9,Corporate Auto,1,Corporate L1,3,2,Web,0,1017.81,Four-Door Car,1,Large,2
QD86271,Arizona,22560.01,No,Basic,0,High School or Below,0,21-01-2024,Medical Leave,2,M,48634.71,Suburban,1,Married,1,194.6,9,41,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,1870.45,SUV,4,Medsize,1
QD97878,Nevada,8292.48,No,Premium,2,Master,3,21-02-2024,Medical Leave,2,M,45122.18,Suburban,1,Married,1,218.23,36,63,0,1,Personal Auto,0,Personal L2,1,4,Agent,2,1044.84,Two-Door Car,0,Small,0
QD98396,California,9402.99,No,Extended,1,College,1,21-02-2024,Employed,1,M,86068.8,Suburban,1,Married,1,236.3,42,16,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,1134.91,Sports Car,2,Medsize,1
QE12539,California,23891.50,Yes,Basic,0,Doctor,4,14-01-2024,Employed,1,M,76693.25,Suburban,1,Married,1,197.38,4,76,0,2,Personal Auto,0,Personal L1,0,1,Agent,2,945.76,SUV,4,Large,2
QE13586,California,11946.22,Yes,Extended,1,High School or Below,0,01-07-2024,Employed,1,M,83256.83,Suburban,1,Married,1,150.12,7,97,0,3,Personal Auto,0,Personal L2,1,2,Call Center,3,720.58,Two-Door Car,0,Large,2
QE21030,Washington,29054.85,No,Basic,0,High School or Below,0,02-09-2024,Employed,1,M,46275.88,Suburban,1,Married,1,368.35,8,38,0,7,Personal Auto,0,Personal L1,0,2,Call Center,3,3680.12,Luxury SUV,5,Medsize,1
QE22757,Nevada,4674.96,Yes,Basic,0,Doctor,4,29-01-2024,Employed,1,M,68738.28,Rural,0,Divorced,2,116.76,41,104,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,126.73,Four-Door Car,1,Large,2
QE46704,Nevada,5387.71,No,Basic,0,College,1,28-01-2024,Employed,1,M,176724.6,Urban,2,Married,1,134.83,35,34,1,1,Personal Auto,0,Personal L2,1,2,Web,0,424.28,Four-Door Car,1,Medsize,1
QE50648,Washington,13314.02,No,Premium,2,High School or Below,0,25-01-2024,Employed,1,F,139419.78,Rural,0,Married,1,332.21,12,109,0,1,Corporate Auto,1,Corporate L1,3,2,Call Center,3,303.13,Sports Car,2,Medsize,1
QE52050,California,10654.86,Yes,Extended,1,Bachelor,2,19-01-2024,Unemployed,0,F,0,Suburban,1,Married,1,143.17,11,59,0,3,Corporate Auto,1,Corporate L3,5,2,Agent,2,684.55,Four-Door Car,1,Small,0
QE73187,Oregon,8271.56,No,Basic,0,High School or Below,0,02-01-2024,Employed,1,M,124133.95,Suburban,1,Married,1,208.5,19,24,0,1,Corporate Auto,1,Corporate L2,4,2,Call Center,3,999.80,SUV,4,Medsize,1
QE79527,California,15813.59,Yes,Extended,1,Bachelor,2,02-10-2024,Employed,1,F,87262.81,Suburban,1,Divorced,2,403.1,5,28,1,1,Personal Auto,0,Personal L1,0,1,Agent,2,1936.55,Luxury SUV,5,Medsize,1
QE92747,Oregon,15404.29,No,Premium,2,Bachelor,2,13-01-2024,Employed,1,F,145020.09,Suburban,1,Married,1,191.82,11,73,0,3,Corporate Auto,1,Corporate L2,4,1,Agent,2,918.73,Four-Door Car,1,Medsize,1
QF13998,California,4424.41,No,Basic,0,College,1,02-11-2024,Unemployed,0,F,0,Urban,2,Married,1,122.32,7,80,1,1,Personal Auto,0,Personal L3,2,2,Web,0,552.64,Four-Door Car,1,Medsize,1
QF17193,Arizona,4483.54,No,Basic,0,College,1,18-02-2024,Employed,1,F,38437.67,Urban,2,Married,1,113.98,4,120,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,340.05,Four-Door Car,1,Medsize,1
QF17381,Arizona,8882.42,No,Basic,0,Bachelor,2,01-06-2024,Unemployed,0,F,0,Suburban,1,Married,1,116.76,7,55,0,3,Corporate Auto,1,Corporate L3,5,1,Agent,2,1390.18,Four-Door Car,1,Small,0
QF21045,Oregon,5133.24,No,Basic,0,College,1,14-02-2024,Employed,1,F,186158.53,Urban,2,Married,1,127.88,9,28,0,1,Personal Auto,0,Personal L2,1,2,Branch,1,606.57,Two-Door Car,0,Medsize,1
QF21628,California,5808.95,No,Extended,1,High School or Below,0,15-01-2024,Employed,1,M,100558.16,Suburban,1,Married,1,144.56,14,96,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,693.55,Four-Door Car,1,Medsize,1
QF29828,Arizona,6021.54,No,Extended,1,Master,3,02-08-2024,Employed,1,F,75312.98,Rural,0,Married,1,150.12,39,95,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,146.38,Four-Door Car,1,Medsize,1
QF55724,California,4896.79,No,Basic,0,Bachelor,2,20-02-2024,Employed,1,M,114087.03,Suburban,1,Married,1,123.71,28,77,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,594.48,Four-Door Car,1,Medsize,1
QF59448,Washington,5313.47,No,Extended,1,College,1,13-02-2024,Retired,3,M,33311.35,Suburban,1,Married,1,144.56,35,117,0,1,Personal Auto,0,Personal L3,2,3,Agent,2,693.55,Four-Door Car,1,Medsize,1
QF66202,Nevada,4750.81,No,Basic,0,College,1,19-02-2024,Employed,1,M,60035.49,Rural,0,Divorced,2,123.71,19,5,1,1,Personal Auto,0,Personal L3,2,1,Branch,1,74.37,Four-Door Car,1,Medsize,1
QF66741,Nevada,28418.48,No,Basic,0,College,1,25-02-2024,Unemployed,0,M,0,Suburban,1,Married,1,116.76,8,59,1,2,Personal Auto,0,Personal L2,1,3,Branch,1,577.31,Two-Door Car,0,Medsize,1
QF69163,Washington,8206.60,No,Premium,2,College,1,01-06-2024,Disabled,4,F,48181.57,Suburban,1,Married,1,212.67,8,113,0,1,Personal Auto,0,Personal L3,2,3,Web,0,1017.81,Two-Door Car,0,Medsize,1
QF74147,California,15869.05,No,Basic,0,College,1,15-01-2024,Employed,1,F,158703.25,Rural,0,Divorced,2,132.05,18,101,0,2,Special Auto,2,Special L2,7,1,Call Center,3,314.24,Four-Door Car,1,Medsize,1
